No.;Time;Comment;Scramble;Date;P.1
873;8.70;;D2 F' R2 L2 D2 B R U B2 R2 B D2 R2 L2 F' U;N/A;8.70
874;10.52;;D' B2 U' F2 D B2 R2 D' L2 R2 U L' D' F2 D2 L' U2 L2 B';N/A;10.52
875;12.48;;R2 B2 R2 B U2 F D2 U2 B' L2 B' R U R' U2 F2 L B F2 U' B2;N/A;12.48
876;10.38;;D2 F2 R2 U' F2 L2 U B2 D2 L2 F R' B' D L B2 F' U' B' U2;N/A;10.38
877;9.61;;R U B' L' U2 B2 U L B R D2 R B2 R D2 L' B2 D2 R L;N/A;9.61
878;10.86;;B' R2 D2 R2 D B2 L2 D' F2 U B2 F' L2 U2 R' B2 D2 F' R D2;N/A;10.86
879;14.12;;U2 F' L' U2 F2 R' U' F2 R B2 U R2 D F2 R2 U2 R2 U B2 D2;N/A;14.12
880;10.48;;D F' R' U2 L U2 D B' L' U2 F2 D2 B2 R U2 L B2 D2 L' D;N/A;10.48
881;11.85;;U2 B' R2 F2 L2 B R2 F2 L2 F U2 R U' B L B2 L' F D' R2 B';N/A;11.85
882;9.40;;D' B2 D' F2 D' L2 B2 D2 L2 R2 D R B D U R B2 F L' B' L;N/A;9.40
883;9.74;;F R2 B2 R' B2 L D2 F2 L2 F2 L' B2 U' B D' B2 F' L D U2 F;N/A;9.74
884;14.40;;F2 L D' B' U2 B2 R' D U2 R' U2 B2 L2 F2 R' D2 L' B2 L' F';N/A;14.40
885;13.26;;D B2 U' R2 D' F2 U' R2 D' F2 L2 R' D B L' F' U' B' L R2 F;N/A;13.26
886;10.70;;B U2 F' U D' F' D2 F U2 F2 U2 R2 D R2 D F2 L2 B2 D2;N/A;10.70
887;13.03;;F' B2 D2 R2 B2 L' B2 D2 L D2 B2 R' D B2 L D2 L2 F L' R;N/A;13.03
888;10.00;;U B2 L' U2 L' D2 R B2 R' F2 L2 D2 F' U' B L2 B2 R' F';N/A;10.00
889;13.95;;L F2 U B2 L2 U L2 U2 L2 F2 U R2 B F U' F2 L' U2 F' D' B2;N/A;13.95
890;10.49;;R2 F' D2 B2 R2 U2 R2 F' L2 B U2 L' D' R2 D2 U2 R' B' U2 R U';N/A;10.49
891;10.35;;D F2 R2 F2 L2 F2 D U2 B2 D2 R' F' L2 D2 B F' D2 L' D2 R2;N/A;10.35
892;12.08;;U' L2 F' R2 U' F U F L F2 U2 F B R2 F2 U2 R2 L2 F' D2;N/A;12.08
893;10.02;;F' D2 R2 D2 R2 B2 R2 F' R2 B' U' R' F' L F D' L' U' L R;N/A;10.02
894;10.22;;L' U D' R' L2 F D' L' U2 L2 U2 R2 F' U2 F2 U2 D2 F D2 R;N/A;10.22
895;9.17;;U' B D' R D F' U2 R D' F' R2 U B2 U' B2 L2 B2 R2 D2 B2 D2;N/A;9.17
896;11.63;;F' D2 B' F U2 B' R2 U2 L2 D2 U' L' B U2 F L2 D' B F2;N/A;11.63
897;9.84;;U B R2 F L B2 L B R' L' U' F2 D L2 U R2 D' B2 R2 D;N/A;9.84
898;12.69;;D' B2 R2 D L2 U' F2 L2 F2 L2 U R D U2 R2 U' R F U B D';N/A;12.69
899;12.13;;L U F2 L' B D2 R' L2 U' F U2 F L2 U2 F U2 R2 L2 F;N/A;12.13
900;9.12;;L2 D' F2 U' R2 U' L2 U2 B2 U' F2 B R U' B' L' B2 L2 F D' L2;N/A;9.12
901;9.97;;L2 U R2 B2 R2 B2 U' B2 D2 R2 L' U R2 B2 U F R' F U2 B';N/A;9.97
902;13.99;;U F2 U2 F2 L' B2 F2 L' R' U2 R' U2 B' R2 B' D' L2 U' B' F2;N/A;13.99
903;9.85;;R' D' B2 L2 B2 L2 U F2 D2 U' R2 D' L' D B' F D B' L' R2 F2;N/A;9.85
904;11.57;;D' F2 U L2 F2 D2 L2 D B2 U' F2 R' U L2 F L2 R' F2 D' B;N/A;11.57
905;9.13;;B L2 D2 L2 B2 F' R2 D2 B' D2 F' D B L F' R' D U2 F2 D U;N/A;9.13
906;10.78;;R2 F2 L2 B2 U L2 U R2 D L2 R U2 F L' U2 B' U2 B2 D2 U;N/A;10.78
907;11.38;;U2 R2 B2 D F2 U' L B2 F' L U B' U2 B' R U';N/A;11.38
908;11.06;;B2 D B2 F2 D' F2 L2 U2 B2 L2 F D' B' F' R' D2 B D2 L F';N/A;11.06
909;10.71;;F' L2 D2 R2 D2 B' U2 L2 B2 U2 L' D' U F' U' R' U2 L' D' F';N/A;10.71
910;9.85;;D2 B2 D B2 D' F2 D R2 B2 F2 L B2 D F2 D' L2 D F L2 R;N/A;9.85
911;10.38;;R' F' L F2 U B2 D F2 B' D R2 B2 R2 B2 R2 U L2 U2 L2 U' F';N/A;10.38
912;12.58;;B2 R2 D2 R F2 L U2 R' F2 D2 R B' F' D F' U R U L' D' L';N/A;12.58
913;11.55;;L' B2 L B' U2 R' D B' U2 R F2 R F2 U2 R2 B2 D2 B2 R2 B';N/A;11.55
914;10.84;;U2 L R2 D2 U2 B2 L' B2 U2 L' U2 B' R U' L' R2 F R2 D' R2;N/A;10.84
915;14.74;;L2 F D F U' R U' L2 F2 U2 R2 F U2 F D2 B2 U2 B' L';N/A;14.74
916;12.53;;D' U' L2 R2 D B2 L2 U' R2 B2 U F R2 D' L2 D' L' R2 B2 D' B;N/A;12.53
917;9.38;;D' F2 L2 B L2 F' D2 F R2 D2 U2 F L' D' L2 R U F2 L2 B U';N/A;9.38
918;14.08;;B D' F2 L2 D2 B2 U L2 U' L2 U' R B2 U F' L' U B' L2 R;N/A;14.08
919;10.70;;U' B L2 F' D2 F2 L2 F' L2 D2 F2 D2 L B U2 L D' L B D2 L';N/A;10.70
920;10.14;;F L2 F2 D L2 U2 B' R' U' B2 R2 D' R2 F2 R2 D' L2 R';N/A;10.14
921;9.36;;D2 F2 D2 U' B2 L2 B2 R2 D L2 B2 F' R D' U2 L R B' L B' F;N/A;9.36
922;9.38;;F R2 U' F' B' L2 D F R U2 D R2 D L2 U F2 D' L2 D' L2;N/A;9.38
923;11.05;;F2 U2 F2 D R2 D2 L2 D' F2 D B L R' D2 B D2 R' F' L' D' U;N/A;11.05
924;13.79;;U R2 F R2 L2 F L F2 U' R2 B2 D' L2 U' B2 U F2 D' F';N/A;13.79
925;12.74;;F' B' U D' F2 B L' B' U R' L2 D2 B2 L' B2 L' U2 B2 R D2;N/A;12.74
926;10.15;;D' L2 U2 L2 D' R2 F2 U' B2 F2 D' R' U' B' F U L R B' L';N/A;10.15
927;10.22;;B' D2 B2 F D2 B' L2 U2 L2 U2 F' U' R2 F2 D L' D2 B2 U' B R';N/A;10.22
928;13.37;;F2 L2 B2 D R2 B2 F2 D B2 U' B L U' F L' D U R' D2 F U2;N/A;13.37
929;9.63;;L2 U2 B2 U F2 L2 U B2 D2 R2 F2 R U B2 U F' R D F' D';N/A;9.63
930;11.05;;F' B2 L U B L' B' D' F2 R' U2 B2 R F2 L2 U2 R' F2 L2 D;N/A;11.05
931;8.78;;L U B' L' U' R' L2 D R B2 R2 D2 R2 U D2 F2 R2 D' F2 U;N/A;8.78
932;13.53;;F R2 F2 U' B2 U' L2 U2 R2 D F D2 R' F2 D U F' U2;N/A;13.53
933;11.44;;D U2 B2 L' U2 F2 R U2 L' B2 R2 F2 B' D' F2 R B F2 D2 B';N/A;11.44
934;12.79;;D2 R2 B2 U L2 U F2 U' B2 U' B' D' L' U B2 R2 B' R' B2 U2;N/A;12.79
935;11.63;;L2 F2 D2 B2 D2 R2 U' F2 U' B2 D F R' B F' D2 F' R B D2 R;N/A;11.63
936;9.94;;R U2 F' R2 B2 D R' B' D R2 F' D2 F D2 B' L2 F' U2 L2 F2;N/A;9.94
937;10.82;;R2 L2 B' U D R' B2 L U2 F' D2 R2 F2 D2 R2 F' R2 U2 F;N/A;10.82
938;13.72;;F' R2 B2 R2 B U2 R2 B' R2 B U2 R U B' U' L' B R2 U F;N/A;13.72
939;11.42;;L' D' L2 U R2 F2 L2 D' R2 U F2 L2 F L2 U2 L D F U F R2;N/A;11.42
940;10.40;;U' F2 R' B R B L2 D' F' L2 B2 D B2 D2 F2 U L2 F2 U R2;N/A;10.40
941;9.72;;R' B2 D2 R2 B2 R' D2 L' U2 L B2 U R D' U' F L' F2 R' F;N/A;9.72
942;9.96;;B' R2 U R2 B2 U R2 D' B2 R2 F2 U' L' B F L U2 R' F' D R;N/A;9.96
943;10.35;;F2 D2 U' L2 D2 U L2 B2 U' R2 F2 B L2 R B F' U2 B' D L';N/A;10.35
944;12.78;;L2 R2 B R2 D2 R2 B' U2 F' D2 R2 L' D B D' R2 B' R' F U B;N/A;12.78
945;11.63;;D2 R2 B2 U2 B2 D' F2 U F2 U' B2 F' R B2 D' L F L2 D2 F L;N/A;11.63
946;11.03;;L' F2 U2 B2 L2 F' R2 F D2 R2 F' D2 L U L' B F2 L F L;N/A;11.03
947;10.48;;B D2 L2 R2 D R2 D2 F2 R2 B2 D L2 F' R D L F' D L2 D2 L;N/A;10.48
948;11.23;;B2 R2 B' U2 F' R2 F' L2 B' R2 U2 R D' B2 U' F' L F R B2 U2;N/A;11.23
949;10.81;;L' B2 L2 D2 R U2 R D2 R2 F2 U2 B F2 L' U R F L' B2 L2;N/A;10.81
950;12.94;;B U2 R2 B' R2 B' D2 R2 F' L2 B D L' U' R' F2 U B U' L;N/A;12.94
951;16.68;;B' R2 D2 R2 F' U2 F' L2 B R2 B U B2 F L' B U F' L' R' D2;N/A;16.68
952;12.39;;L2 R2 D' L2 D2 F2 U' F2 U F2 D2 L F' R2 B R' D F' R2 B U';N/A;12.39
953;11.45;;L2 D2 R' B U B2 D' B L B' D2 R2 B R2 D2 B2 U2 B R2 L2;N/A;11.45
954;11.37;;F2 D L2 B2 L2 B2 D F2 D F2 U B' D L2 R' U B2 R' D2 B R2;N/A;11.37
955;10.03;;R F2 U2 L2 U2 B' U2 B' L2 B2 R2 F' D' B U' L D R U2 R F;N/A;10.03
956;12.64;;F D R' L2 F' U' L D2 B' U2 F2 R B2 L' B2 U2 L' F2 D2 R B';N/A;12.64
957;12.03;;R F' U2 R B' D2 B2 R2 D' R' U2 F2 B2 L2 F2 U' L2 D F2 L2 D';N/A;12.03
958;12.05;;L2 U2 F2 U' F2 R2 U L2 D F2 D B R' U2 L' B' U' B2 D2 B D';N/A;12.05
959;11.65;;R2 D' L D' R' D R' U L2 F2 R2 F' R2 U2 B2 D2 R2 B' R2;N/A;11.65
960;10.91;;F U' B2 D R2 D' F2 R2 B2 U R2 U2 R B' F L' B U2 R' D;N/A;10.91
961;8.57;;R' D' F' U L' U D' R' B R2 U2 R2 B L2 F' U2 B U2 B' L';N/A;8.57
962;12.31;;L2 F2 D2 U' R2 F2 U B2 U2 L2 F2 L B' R D B R2 D R B2 R';N/A;12.31
963;12.01;;F D2 F2 U' L U F R D L2 B2 D2 R B2 L' B2 L' D2 R';N/A;12.01
964;9.43;;R2 F2 D2 B2 U B2 D' R2 B2 D B2 R F L U2 L F2 R' D2 L2 U';N/A;9.43
965;9.80;;L2 B2 F2 L' D2 L' U2 F2 L' U2 D' R' B F' L' R D2 F D;N/A;9.80
966;9.89;;F B' U R' F B' L D' F2 D2 F2 R' B2 R2 L U2 R B2 U';N/A;9.89
967;13.27;;R U' L2 B2 U' L U F L2 F2 B2 D F2 D R2 B2 D R2 U2 F';N/A;13.27
968;15.40;;R L2 B R' D2 F U' D' F2 L' R2 B U2 B' R2 F L2 D2 R2 U2 B';N/A;15.40
969;11.73;;F2 L' D R F D F2 U' B L2 F' L2 U2 L2 B R2 F2 U;N/A;11.73
970;8.71;;B D F R' F2 L' F L U' R2 U2 D F2 B2 U' R2 L2 F2 U' R';N/A;8.71
971;13.29;;U B2 L2 B2 U' L2 D2 U' L2 D F2 R B2 F' D2 B D' B R' D2 L2;N/A;13.29
972;13.47;;L2 D2 B2 L2 U B2 U' F2 R2 U' B2 L R2 U' B R' B D F L' F;N/A;13.47
973;10.61;;L' U2 B2 F2 R' B2 U2 L' B2 R F2 D F D2 L F2 D' U B' F' R';N/A;10.61
974;9.39;;R' D' B2 L2 D B2 R2 U L2 D' B2 U2 F D' L' R F R' B';N/A;9.39
975;12.94;;F' L2 B' L' U' R' L2 U D2 L2 F' R2 D2 F' L2 D2 B D2 B2 R;N/A;12.94
976;9.14;;L2 D2 B2 F' U2 R2 U2 L2 R' F2 D R2 F U' B2 L D2 B;N/A;9.14
977;11.35;;B2 F2 U L2 D' B2 D2 F2 R2 D2 L2 F D R D' B' D' B2 D2 F' L;N/A;11.35
978;11.07;;L2 F2 L2 U2 R2 F2 R2 U' L2 R2 U' R' D2 F L B2 D2 U L' F' L2;N/A;11.07
979;10.88;;L F2 U' R2 B2 D' U2 B2 D L2 R2 D L B' L' D F' R B2 R2 D';N/A;10.88
980;11.58;;D2 B F2 R2 F' D2 L2 R2 B F2 U F' R B' D' B2 L F' R' U2;N/A;11.58
981;11.83;;U B' R' L2 U' R2 B R D F' R2 U2 R2 L2 F L2 U2 B' R2 B2;N/A;11.83
982;10.20;;U R2 D2 R F2 D' F2 D U2 F2 D2 R2 F' D2 L2 U2 B2 U2 F L';N/A;10.20
983;12.39;;U B2 U2 F2 U' F2 U' L2 D L2 B2 L U' L2 B L D2 B U R2;N/A;12.39
984;9.44;;R' B D2 R' U2 D F' L2 F B2 D2 R2 F2 R2 B2 U2 R2 U B2 L2;N/A;9.44
985;8.73;;R D2 U2 F' U2 F2 U2 B L2 B F D2 U R U' B' F2 D2 U R2;N/A;8.73
986;9.50;;R' D2 L' U2 L2 D2 B2 L' B2 F2 L2 U R B F2 L' F' R F2 D' B2;N/A;9.50
987;7.61;;D L F L2 U D' R' L D' R B2 R2 L' D2 R' U2 L' B2 R2 U2;N/A;7.61
988;11.76;;L2 F2 D F2 R2 U L2 B2 D2 R2 B' L2 R' B2 D' R B' U' F2 D;N/A;11.76
989;11.48;;U' F2 U2 B2 R2 U2 L2 D R2 F2 R2 F U2 R' B2 D' U2 L' R' F L';N/A;11.48
990;11.12;;B2 R2 B' U2 F' R2 B R2 F' D2 B U L2 F2 L' D' F' R2 U' F;N/A;11.12
991;8.71;;L' B2 L2 D R2 U L2 B2 D2 U' F2 U' R' F' U2 L2 R' F D' U F;N/A;8.71
992;12.26;;L2 U' B2 F2 L2 U R2 F2 L2 U2 L2 R' B U2 F2 R B2 D' U B D;N/A;12.26
993;10.53;;F2 D2 B' U2 R2 U2 L2 R2 B2 U2 B U' F2 D B D2 B D' L' B D';N/A;10.53
994;9.85;;L2 D2 B R2 U2 B U2 B2 U2 R2 F2 R B' L D U' B L D' U' F;N/A;9.85
995;9.66;;B F2 R2 U R2 F2 D2 U' B2 D U L2 F U' B' R D L U2 R2 F';N/A;9.66
996;11.80;;B2 R U' F R L D' F' R' U' R2 D2 L B2 R2 L B2 R2 U2 B2 L;N/A;11.80
997;9.35;;B' R2 B U2 F U2 R2 D2 B' L2 R' D2 R2 F U F U' B D;N/A;9.35
998;9.60;;D2 L2 R2 D' B2 D2 L2 U L2 F2 L' F L' R D' L' U2 F;N/A;9.60
999;10.32;;B U2 L2 B2 L' D2 L B2 F2 L D2 L' F L D U L2 B U2 R';N/A;10.32
1000;10.49;;R2 B2 U2 R2 U2 L D2 L' U2 L F2 U B D F' R' B D2 U2 R2 D;N/A;10.49
1001;12.74;;D' U2 B2 U' L2 R2 U F2 R2 B2 F2 R D U' R D L2 F' R' D' U2;N/A;12.74
1002;10.44;;R' F' B' U L' B R' U' F' D' B2 R2 U L2 F2 U' B2 D R2 D2 B;N/A;10.44
1003;11.51;;R2 D' R2 B2 L2 B2 U2 F2 D L2 R2 B' R F' D L2 U' L R2 F D;N/A;11.51
1004;10.27;;D B2 L2 D' B2 U2 B2 U2 B' L D2 L D2 L U F' L F2;N/A;10.27
1005;8.84;;F2 R L' D F D R' U D' B' D2 R2 U2 L' U2 L' F2 R2 L U2 D2;N/A;8.84
1006;12.28;;L U2 L' D2 R' B2 R' B2 L2 F2 R' B R' F' D' L2 B D2 F2 L' U2;N/A;12.28
1007;11.57;;U' B2 D' L2 D L2 R2 D L2 D F2 L U' B2 L2 F' D U R' D' B';N/A;11.57
1008;9.56;;R U2 F B' U' L2 D2 L2 B' D2 B2 L F2 R U2 B2 U2 B2 R' U2;N/A;9.56
1009;10.86;;R2 D' L2 D' R2 U F2 L2 D2 F2 L2 R D L' B U R2 F2 L D U';N/A;10.86
1010;10.18;;B2 R' U2 L D2 R2 F2 D2 R2 U2 R2 D' B' F2 R2 D L' B D2 R2 U2;N/A;10.18
1011;9.26;;F2 D' U' F2 R2 U' B2 R2 D L2 B2 F L R B' U' B D F D2 F2;N/A;9.26
1012;10.20;;R' D2 B2 D2 L D2 L R2 U2 L D2 U B' F2 U' B2 U2 R U B2;N/A;10.20
1013;11.44;;L U2 F2 D2 R' U2 L2 D2 L' B2 R2 D B2 L F' U' F' U R' F';N/A;11.44
1014;11.13;;R F2 L2 D' F2 L2 U F2 L2 R2 U2 F' D' F' R' D' U2 R' B2 L';N/A;11.13
1015;9.87;;R F' U2 B L2 B' U2 B F2 L2 D2 F2 L' D' F' U2 R' F' U' B';N/A;9.87
1016;11.12;;D' R2 F2 L2 F2 U' R2 B2 R2 D2 F' D U2 L D R2 D U' L' U2;N/A;11.12
1017;9.51;;F L2 F2 D' F2 L2 D U2 F2 R2 U2 R D' B D2 L B2 D B2;N/A;9.51
1018;12.01;;D2 L2 D' B2 F2 U' B2 R2 D R2 U2 R' U2 F L2 B' R' B R2 B U2;N/A;12.01
1019;13.64;;B' R' F2 R' U2 L' B U' R F' U2 L2 F L2 B' L2 F B2 D2 R2;N/A;13.64
1020;9.69;;F L B2 L D2 L2 U2 F2 D2 B2 L F2 B' L2 U F L R2 D U' F';N/A;9.69
1021;9.50;;L2 D2 F' U2 R2 B U2 L2 D2 L2 F R' B U2 L B' R D B F' U';N/A;9.50
1022;11.76;;D F R2 U2 F2 U2 R U' F' U2 D2 R' B2 L B2 L2 U2 L' U2 B2;N/A;11.76
1023;12.55;;B2 L2 D' F2 D L2 R2 B2 R2 U F2 B' L' U' L' R F D2 F L2 U';N/A;12.55
1024;9.85;;B D' L2 D L2 U F2 R2 U2 R2 D' F2 L D' B F' D2 F U2 R U;N/A;9.85
1025;9.87;;L' R2 F2 L2 U' L2 U R2 D U L' F2 U' B' R' B R2 F' D2;N/A;9.87
1026;11.78;;B' U D L2 F D R' D2 F B2 L2 B2 D2 R F2 R B2 R U2 L;N/A;11.78
1027;9.30;;R' D2 B' D2 U2 L2 B L2 U2 B2 F' D2 L' D' F' U R' U' R F2 L;N/A;9.30
1028;10.53;;B2 U2 F2 R2 D L2 R2 D U2 L2 D' L' F L' U2 L' B U B2 L' F;N/A;10.53
1029;9.50;;B2 R2 U' F2 L2 R2 D B2 D' B2 D2 B' F L' F' D F U B2 L U;N/A;9.50
1030;10.04;;L2 D B2 L2 F2 L2 F2 D' U2 B2 L B' D2 U2 F' D L F2 D F';N/A;10.04
1031;11.91;;U' L2 D R2 U2 B2 U B2 D F2 U F' R F' L B L2 U2 F' L';N/A;11.91
1032;12.25;;U F L F2 U2 R L' F2 U R' F2 R' B2 D2 R' U2 D2 R2 F2 R;N/A;12.25
1033;12.16;;F' L2 F' R2 U2 B' D2 F' U2 R2 D F2 R' F' D U2 R' D U2;N/A;12.16
1034;10.44;;F' D' F2 R2 D B2 U B2 L2 D L2 D2 B' L F2 R2 B U2 R2 B;N/A;10.44
1035;9.58;;L2 U F2 U L2 F2 D' L2 D' R2 U2 B' U R' B2 D L' R D2 L U2;N/A;9.58
1036;12.79;;B D2 F D' L U D2 F R B' D2 L2 F2 U2 B' D2 F' D2 R2 F2;N/A;12.79
1037;10.25;;L2 U2 L2 F2 D2 F D2 R2 B' D2 U2 L' F R2 U' R' B' F' D' F' D2;N/A;10.25
1038;10.69;;U2 L2 D2 R2 B' L2 F' D2 F2 R2 L' U' R D' F2 L' U' B2 D2 R;N/A;10.69
1039;11.17;;F2 L2 B2 U2 L' B2 R2 F2 R' F2 R' B' R2 U B2 R U' F' U2 L;N/A;11.17
1040;10.38;;L2 B2 D' R2 D F2 L2 B2 U' L2 U R B L2 U F2 L D' B L2 R;N/A;10.38
1041;8.52;;F2 R2 D L2 R2 B2 D B2 D' B2 D B' L2 D' L' F R' U' F' U2 F';N/A;8.52
1042;9.44;;D2 B2 D2 B' U2 R2 F' U2 B2 U2 F' R U' B2 F2 D' U' B L F2 L;N/A;9.44
1043;10.38;;U2 L2 D2 R2 B' D2 U2 B2 L2 F D F U B2 L' U2 B2 L;N/A;10.38
1044;9.55;;R2 F2 B L U2 F' R' L' U2 D L2 U F2 U B2 R2 B2 L2 D2 F';N/A;9.55
1045;11.18;;B2 U' B' L2 U' D2 B' R B2 R' B2 R' D2 B2 R2 U2 D2 F';N/A;11.18
1046;11.99;;U L' F' D' L B' R' B' U' R' U2 R2 B2 R' U2 R' U2 R2;N/A;11.99
1047;9.97;;D L2 R2 U B2 F2 L2 F2 R2 D B2 R' D2 R' F' D U' F2 D' L R2;N/A;9.97
1048;9.11;;D' B' R B R2 L2 B R' B L2 F L2 D2 B R2 B' U2 F2 R2;N/A;9.11
1049;12.62;;B F2 U2 L U2 F2 L' D2 L D2 L' B L2 F D' L2 B D L';N/A;12.62
1050;11.32;;F' D L U' D' L' U2 R' D' F2 R2 L2 F' R2 D2 L2 F' R2 B R2;N/A;11.32
1051;11.65;;B' D' L2 B2 D L2 U L2 D2 B2 U' F L' D' B2 F' L2 R B R2;N/A;11.65
1052;11.19;;B2 U2 B2 F' U2 L2 D2 F' U2 L2 B' L B' D' B U F' R D2 B' F;N/A;11.19
1053;10.14;;D U2 B' D2 L2 F' U2 B' D2 F' L2 F2 R D2 R2 B L D B F' R2;N/A;10.14
1054;14.11;;R' D F2 U2 R2 F2 D' F2 U' L2 B2 U' R D B' F D2 R U' B2 D;N/A;14.11
1055;9.33;;B D' F' B2 R' L2 B' L B' L F2 L' D2 L2 D2 B2 R D2 L B2;N/A;9.33
1056;11.16;;L' R2 D2 R2 B L2 R2 B' R2 B' R2 B2 D' F L' B' U2 F2 U2 R2 D';N/A;11.16
1057;11.67;;B2 R2 U L F' D' R B U F' R2 F2 R2 L2 U' F2 R2 D2 R2 B2;N/A;11.67
1058;10.34;;L D2 B2 D' B2 U L2 U' L2 U' R2 D' B' D U2 R2 U2 R D F' R';N/A;10.34
1059;11.15;;R2 F U2 L2 B U2 L2 D2 U2 B2 D B' F' D' L2 D' L R' D' L2;N/A;11.15
1060;10.49;;U F2 U2 L' F2 D2 R2 D2 R' U2 R' F D2 B D' R' D B' F';N/A;10.49
1061;9.14;;F2 R2 U2 F L2 D2 R2 B' R2 F L2 R D2 B' F' L D U' B' L F2;N/A;9.14
1062;9.77;;F2 D' R2 D' L2 R2 U' F2 L2 R2 F2 L' R' F' U' L' R D2 U' B R';N/A;9.77
1063;10.79;;L2 B2 R2 U2 B U2 B' R2 D' L R2 B' R2 U L' B L2;N/A;10.79
1064;10.43;;R L' F' D' F R L2 F L2 F2 U2 L D2 B2 U2 F2 L' U2 F2 B';N/A;10.43
1065;9.29;;F' R L2 F2 B2 L U' R' D' F U2 F R2 F2 D2 F' U2 F2 L2 B;N/A;9.29
1066;11.08;;U' F2 B' R D2 F2 B R' U2 B' U2 R2 U D' L2 D B2 D B2 R2;N/A;11.08
1067;10.40;;L2 F2 U' F B L B D2 R' D R2 F2 D' R2 L2 U' R2 U2 F2 R';N/A;10.40
1068;10.91;;R' F2 L' U2 F2 R' U2 L' U2 R B' L' U2 R' D' U2 R' U B' F';N/A;10.91
1069;8.84;;D' L2 B' D2 F2 B U L' D L2 F2 R2 B R2 F R2 F' R2 L2 F';N/A;8.84
1070;9.97;;U' L2 B2 D' R2 U F2 U' L2 U' B2 L U' B' L' R' U B2 U2 L2;N/A;9.97
1071;12.79;;L2 B' U R' L B' D' F' B' R F L2 U2 F L2 B2 U2 D2 R2 B' L2;N/A;12.79
1072;10.26;;D L2 R2 D F2 L2 R2 D' R2 F' L B' R2 D2 F D2 U2 R B;N/A;10.26
1073;12.04;;R' L2 F2 L2 F2 U F2 D' L2 R2 D2 L' B U2 L2 F2 U R F2 L';N/A;12.04
1074;9.81;;U' R D2 L2 D F' L2 B' D' R F2 U' R2 B2 U B2 U' F2 B2 D';N/A;9.81
1075;9.58;;F R2 D2 F2 L2 D2 F D2 F' R2 D R2 U L D U2 F' L R2 B2;N/A;9.58
1076;10.23;;U' D2 L2 B2 D2 F D2 F R2 B2 F L' B F' L2 U' F L' F2 R';N/A;10.23
1077;9.63;;F2 B2 L' U' L' D2 F2 B L U F2 U2 B2 U2 L' F2 L2 F2 U2 L;N/A;9.63
1078;9.64;;D2 F2 D' U B2 L2 D' B2 R2 D F' R B L' R2 D' R' B2 L;N/A;9.64
1079;9.07;;D2 U2 B2 R2 B L2 R2 U2 B2 F' D2 U' L2 U' R2 F2 L' D2 R2 B' D2;N/A;9.07
1080;10.18;;R B2 L2 B' U2 B R2 B' F' D2 B2 R B' D L2 F2 U B' U;N/A;10.18
1081;13.00;;B L' B2 L2 U2 R' F2 D2 U2 L D' L' D2 R2 U2 L2 U' B R';N/A;13.00
1082;8.83;;F2 D R2 F2 U' B2 F2 U2 R2 B R2 U' B2 L' B2 F D' R U' R2;N/A;8.83
1083;10.02;;B2 D2 L2 D F2 U2 L2 R2 U' F R D2 B2 L' B' F D2 R U;N/A;10.02
1084;9.74;;U2 L F2 D2 U2 L' U2 R' B2 R F D' U2 B2 F L2 R2 F' R';N/A;9.74
1085;9.53;;U B L2 U2 L2 F' R2 B2 R2 B D2 R' B' U2 L' B D L' U' R2;N/A;9.53
1086;11.74;;D' F' D B R2 D' R' U' D L U' F2 L2 D L2 D' F2 L2 U' B2 D';N/A;11.74
1087;10.26;;U2 R U2 F U' D' B' D U2 L2 F' U2 R2 F2 U2 L2 B' R2 D;N/A;10.26
1088;10.39;;U2 L2 D F2 L2 R2 D R2 D' F' R' F' L' B U' R2 U' R B;N/A;10.39
1089;9.12;;D F2 U2 L B2 L' B2 U2 L U2 R' U2 F D B2 L2 R F2 L2 D;N/A;9.12
1090;9.66;;R' B2 U D' B2 D R F R' D2 L2 B2 R F2 D2 L' D2 F2 U';N/A;9.66
1091;8.81;;B2 L U D' R2 B U F' R' U2 L2 D2 R2 F' R2 L2 U2 R2 F D2;N/A;8.81
1092;11.38;;R2 B L' U F R U2 R D L2 F D2 B L2 D2 R2 B2 L2 B D2;N/A;11.38
1093;8.60;;D' U2 R F2 D2 R B2 L2 U2 R2 D2 R D B2 D' F' L2 R2 D2 U';N/A;8.60
1094;10.89;;U2 B2 U' L2 D' B2 R2 U2 L2 D B2 R' F U R' D' R2 F' U B2 D;N/A;10.89
1095;10.80;;D B2 D2 L2 F D2 U2 B' D2 R2 B D B' U2 L' D' L2 F2 U R;N/A;10.80
1096;11.23;;B2 D B2 D' F2 L2 D2 B2 L2 U R' F' L2 U L R2 U2 B2 F2 L;N/A;11.23
1097;10.85;;D2 R2 F' R2 B2 D2 R2 D2 F' R2 D' R B' U R2 U F' D' R' F;N/A;10.85
1098;9.13;;D L D' R B R2 U B R U2 B2 U2 R' U2 R' B2 R2 U2 L D';N/A;9.13
1099;10.72;;F2 U2 B2 R2 D' L2 D2 B2 L2 U' L2 R' D2 F U B F R' F2 L D';N/A;10.72
1100;8.00;;B2 U2 B2 R2 U2 B' R2 U2 R2 B' U' L' D' R' U F2 L F' U' F;N/A;8.00
1101;9.76;;R2 B2 D2 L2 U B2 D F' L R' F' R' D' U' R' B R' U';N/A;9.76
1102;11.57;;L2 U2 B D2 R2 B L2 U2 B F' D' R F2 D U2 L' B' F' R2 B2;N/A;11.57
